anime_id,song_name,type
992,"""DUAL!"" by Haru & Sayaka from UNIVERSE★LD",opening_theme
992,"#1: ""Real"" by Shifo from UNIVERSE★LD",ending_theme
992,"#2: ""DUAL!"" by Megumi Toyoguchi, Rie Tanaka, featuring MITSUKI",ending_theme
1357,"""Lu:Na"" by Gackt",opening_theme
1357,"""Oasis"" by Gackt",ending_theme
915,"""Ginga Densetsu WEED"" by Dohatsuten",opening_theme
915,"""Tsuki Akari"" by Dohatsuten",ending_theme
1788,"""PROGRESS"" by Aramary",ending_theme
782,"""Message #9"" by Tomoko Tane",opening_theme
782,"""Love Song"" by Tomoko Tane",ending_theme
17909,"""Uchouten Jinsei (有頂天人生)"" by milktub (eps 1-10, 12)",opening_theme
17909,"#1: ""Qué Será, Será (ケセラセラ)"" by fhána (eps 1-11)",ending_theme
17909,"#2: ""Uchouten Jinsei (有頂天人生)"" by milktub (ep 13)",ending_theme
6945,"""DONTEN"" by DOES",opening_theme
6945,"#1: ""We Are! (ウィーアー!)"" by Hiroshi Kitadani",ending_theme
6945,"#2: ""Dondake! Konishi Man (どんだけー!小西マン)""",ending_theme
3421,"""Child&#039;s Feelings"" by Chisa Yokoyama",ending_theme
32038,"""Heart wo Rock!! (ハートをRock!!)"" by Plasmagica",opening_theme
32038,"""My Song is YOU!!"" by Plasmagica",ending_theme
3493,"""Kizuna Wave"" by Misato Fukuen",opening_theme
7590,"#1: ""Happy New Nyaa (はっぴぃ にゅう にゃあ)"" by Kanae Itou, Yuka Iguchi, Ayana Taketatsu (eps 1-6, 8-13)",opening_theme
7590,"#2: ""GO! Grand Braver! (GO! グランブレイバー!)"" by Yoshiki Fukuyama (ep 7)",opening_theme
7590,"#1: ""ItchaLove Come Home! (イチャラブCome Home!)"" by Kanae Itou, Yuka Iguchi, Ayana Taketatsu (eps 1-5, 8-10, 12-13)",ending_theme
7590,"#2: ""Mayoi Neko Doukoukai no Uta (迷い猫同好会の歌)"" by Kanae Itou, Yuka Iguchi, Ayana Taketatsu (ep 6)",ending_theme
7590,"#3: ""Kanadete Hoshi Uta (奏でて星歌)"" by Hitomi Mieno (ep 7)",ending_theme
7590,"#4: ""Bloomer no Uta (ブルマの歌)"" by Umenomori Gakuen Bloomer Ha (ep 11)",ending_theme
69,"#1: ""FLY HIGH"" by surface (eps 1-14)",opening_theme
69,"#2: ""Bokutachi no Kiseki"" by Cluster&#039;S (eps 15-25)",opening_theme
69,"#1: ""Kimi to Iu na no Hikari"" by Cluster&#039;S (eps 01-14, 25)",ending_theme
69,"#2: ""Kokoro no Tsubomi"" by surface (eps 15-24)",ending_theme
354,"""White Heat"" by yozuca*",opening_theme
354,"""3 Sentimental"" by Misato Fukuen",ending_theme
5534,"#1: ""Hare Nochi Hare (晴れのち晴れ)"" by Akiko Kosaka",opening_theme
5534,"#2: ""Kitchen kara Ai wo Komete (キッチンから愛をこめて)"" by Akiko Kosaka",opening_theme
5534,"#1: ""Okaeri Nasai (おかえりなさい)"" by Ushio Hashimoto",ending_theme
5534,"#2: ""Hare Nochi Hare (晴れのち晴れ)"" by Akiko Kosaka",ending_theme
5534,"#3: ""Patto Chotto Chuucha (ぱっと ちょっと ちゅっちゅ)"" by Makiko Torikai (鳥飼真己子)",ending_theme
8538,"#1: ""Kimi ga Shuyaku sa! (君が主役さ！)"" by Ogawa Mana with MM Gakuen Gasshobu (eps 1-27)",opening_theme
8538,"#2: ""Oshare My Dream (おしゃれ　マイドリーム) Ogawa Mana with MM Gakuen Gasshobu (eps 28-51)",opening_theme
8538,"#1: ""Kono Te no Naka ni (この手の中に)"" by MM3 (eps 1-13)",ending_theme
8538,"#2: ""Mecha Motetai! (めちゃモテたいっ！)"" by Ogawa Mana with MM Gakuen Gasshobu (eps 14-27)",ending_theme
8538,"#3: ""Elegant Girl (エレガントガール)"" by Himuro Ibu (Sugaya Risako) (eps 28-50)",ending_theme
8538,"#4: Kimi ga Shuyaku sa! (君が主役さ！)"" by Ogawa Mana with MM Gakuen Gasshobu (ep 51)",ending_theme
8538,"MMTV: ""Mote Recchi (stretch) Song (モテレッチソング)"" by Ogawa Mana with MM Gakuen Gasshobu",ending_theme
16395,"""Reflect"" by The Sketchbook",ending_theme
12113,"""Aria"" by Susumu Hirasawa",opening_theme
12113,Suite &#039;Blood and Guts&#039; by Shiro Sagisu,ending_theme
32543,"""Exceeding My Limits"" by Nanzhengbeizhan",opening_theme
32543,"#1: ""ShaoLong&#039;s Memories"" by QianchuibailianGyseal (eps 1-4)",ending_theme
32543,"#2: ""ShaoLong&#039;s Memories"" by ZhouErke (eps 5-6)",ending_theme
32543,"#3: ""ShaoLong&#039;s Memories"" by XiaoXiao (eps 7-8)",ending_theme
32543,"#4: ""ShaoLong&#039;s Memories"" by XiaoZhì (eps 9-13)",ending_theme
34136,"""Hikari no Hahen (光の破片)"" by Yu Takahashi",ending_theme
781,"""One"" by B&#039;z",ending_theme
6900,"#01: ""GO-GO Tamagotchi! (GO-GO たまごっち!)"" by Narayuria (ならゆりあ) w. Young Fresh (ヤング・フレッシュ) (eps 1-48)",opening_theme
6900,"#02: ""GO-GO Tamagotchi! (GO-GO たまごっち!)"" by Kei Shindou, Yuuko Sampei, Nanae Katou) (eps 49-52)",opening_theme
6900,"#03: ""GO-GO Tamagotchi! (GO-GO たまごっち!)"" by Ryouka Yuzuki, Akemi Okamura, Asami Yaguchi) (eps 53-57)",opening_theme
6900,"#04: ""GO-GO Tamagotchi! (GO-GO たまごっち!)"" by Yuuko Gibu, Satomi Koorogi, Rie Kugimiya (eps 58-61)",opening_theme
6900,"#05: ""GO-GO Tamagotchi! (GO-GO たまごっち!)"" by Tomoko Kaneda, Hinako Sasaki, Kei Shindou (eps 62-65)",opening_theme
6900,"#06: ""GO-GO Tamagotchi! (GO-GO たまごっち!)"" by Rie Kugimiya, Satomi Koorogi, Kana Uetake, Yuuko Sampei (eps 66-69)",opening_theme
6900,"#07: ""GO-GO Tamagotchi! (GO-GO たまごっち!)"" by All the Tamagotchi Casts (eps 70-73)",opening_theme
6900,"#08: ""Like & Peace! TVver"" by Dream5 (eps 74-98)",opening_theme
6900,"#09: ""Kira Kira Every day TVver (キラキラ Every day TVver)"" by Dream5 (eps 99- 122)",opening_theme
6900,"#10: ""I★my★me★mine Daisuki ver (I★my★me★mine ダイスキver)"" by Dream5 (eps 123-143)",opening_theme
6900,"#1: ""Tamatomo Forever (たまともフォーエバー)"" by Haida Shouko (はいだしょうこ) (eps 1- 25)",ending_theme
6900,"#2: ""Moshimo ☆ Paradise! (もしも☆パラダイス!)"" by mao (eps 26-48)",ending_theme
6900,"#3: ""Happy Happy Harmony (ハッピーハッピーハーモニー)"" by Yuuko Sampei and Kei Shindou (eps 49-73)",ending_theme
6900,"#4: ""Smiling!"" by Lay (rhythm zone) (eps 74-85)",ending_theme
6900,"#5: ""Kizuna (キズナ)"" by SHU-I (eps 86-98)",ending_theme
6900,"#6: ""Inori (いのり)"" by Asia Engineer (エイジアエンジニア) (eps 99-122)",ending_theme
6900,"#7: ""Janken PON! (じゃんけんPON!)"" by Dream5 (eps 123-143)",ending_theme
5251,"""転がる石のように"" by Jun Sky Walker",opening_theme
5251,"""忘れないで"" by Jun Sky Walker",ending_theme
24627,"#1: ""ding!ging!dong!"" by Erushi (ep 1)",opening_theme
24627,"#2: ""Kuchizuke Diamond (くちづけDiamond)"" by WEAVER (ep 2)",opening_theme
24627,"#1: ""Oddloop (オドループ)"" by Frederic (ep 1)",ending_theme
24627,"#2: ""CANDY MAGIC"" by MimimemeMIMI (ep 2)",ending_theme
32772,"#1: ""WE ARE GO"" by UVERworld (eps 1-26)",opening_theme
32772,"#2: ""Colors"" by Lenny code fiction (eps 27- )",opening_theme
32772,"#3: ""Montage"" by Porno Grafitti",opening_theme
32772,"#1: ""ColorFULLCombo!"" (カラーFULLコンボ！) by Shiori Tomita",ending_theme
32772,"#2: ""Puzzle (パズル)"" by Natsume Mito",ending_theme
32772,"#3: ""Colorful Jump (カラフルジャンプ)"" by J☆Dee&#039;Z",ending_theme
4591,"""Akane-iro no Omoi (茜色の想い)"" by Juliana Schano",opening_theme
30567,"""Qunka!"" by Marimo Bandou (Kana Hanazawa)",opening_theme
5226,"""909"" by Tribal Chair",opening_theme
5226,"""Pinhole"" by Ogre You Asshole",ending_theme
2352,"""Woman needs love"" by Don Baraato (eps 3-7)",ending_theme
9047,"""future gazer"" by fripSide",opening_theme
9047,"""Special &#039;ONE&#039;"" by ELISA",ending_theme
1219,"""Doki! Doki! My Sister Soul"" by Harenchi Punch",opening_theme
1219,"""Neko-nyan Dance"" by Harenchi Punch",ending_theme
25439,"""Zenryoku Sakuretsu Ai Mai Mii! (全力炸裂あいまいみー!!)"" by Aya Uchida, Maaya Uchida, Yuka Ootsubo",opening_theme
1008,"""Where do we go from here? (You and me)"" by DoCo",opening_theme
1008,"""Red Shoe Sunday"" by DoCo",ending_theme
1465,"#1: ""Hakaima Sadamitsu no Theme"" by Iwasaki Taku",opening_theme
1465,"#2: ""Otoko no michi wa kenkadou (男の道は喧嘩道)"" by Yuji Ueda (ep 10)",opening_theme
1465,"#1 ""Suki Datta Uta no Youni"" by Rie Tanaka"" (eps 1-10)",ending_theme
20115,"""Gekisou! Rubenkaiser (激走!ルーベンカイザー)"" by Koorogi`73, Sasaki Isao",opening_theme
20115,"""Omae ga Eranda Michi Dakara (おまえが選んだ道だから)"" by Sasaki Isao",ending_theme
3839,"""Himitsu no Akko-chan (ひみつのアッコちゃん)"" by Satoko Shimonari",opening_theme
3839,"#1: ""Watashi no Uta wo Kitte Hoshii (わたしの歌を聴いてほしい)"" by Yumi Shiraki & TAKING VITAMIN J (eps 1-26)",ending_theme
3839,"#2: ""Nippon Hare Da yo! Akko-chan (ニッポン晴れだよっ!アッコちゃん"" by The Akko-chans (eps 27-44)",ending_theme
1296,"""Kokoro Mo Jump Shite! - Natsu No Intro"" by Satomi Fukunaga",ending_theme
34580,"""On My MiND"" by Mrs.GREEN APPLE",opening_theme
34580,"""○○○○○"" by Baby Raids JAPAN",ending_theme
393,"""指輪 (Yubiwa - The Ring)"" by Maaya Sakamoto",ending_theme
1491,"""Ginga Tetsudou 999"" by Isao Sasaki and the Suginami Children&#039;s Choir",opening_theme
1491,"""Aoi Chikyuu"" by Isao Sasaki and the Suginami Children&#039;s Choir",ending_theme
9520,"""Zero Tester (ゼロテスター)"" by Masato Shimon, Suginami Jidou Gasshoudan",opening_theme
9520,"""Ai Suru Daichi (愛する大地)"" by Royal Knights",ending_theme
13433,"#01: ""Taka no Uta 〜 Girigiri boys〜"" by i-dep feat. Cana (eps 5-8)",opening_theme
13433,"#02: ""Taka no Sora 〜Ruterute-nushi Bow〜"" by  i-dep feat. Suneohair (eps 9-13)",opening_theme
13433,"#03: ""Taka no Shima 〜Nani Fujiyuu Nai〜"" by i-dep feat. Asako Toki (eps 14-17)",opening_theme
13433,"#04: ""Taka no Natsu 〜YES/NO Makura〜"" by  i-dep feat. Minami Fujioka (PANDA ½) (eps 18-22)",opening_theme
13433,"#05: ""Taka no Taka 〜Kabutomushi to Sakuranbo〜"" by i-dep feat. Taka no Tsume dan with Deluxe Fighter (eps 23-26)",opening_theme
1996,"""I love You"" by THE★SCANTY",opening_theme
35183,"""Merigo"" by Cypress Ueno to Robert Yoshino ft. Sky-Hi",opening_theme
35183,"""Shadow Monster"" Toki Asako",ending_theme
1265,"#1: ""Stardust Ice (スターダストアイズ)"" by Mariko Uranishi (浦西真理子)",opening_theme
1265,"#2: ""Samurai Heart (サムライハート)"" by Hiroko Moriguchi",opening_theme
1265,"#1: ""Faraway"" by Mariko Uranishi",ending_theme
1265,"#2: ""Be Free"" by Hiroko Moriguchi",ending_theme
35828,"""Fushigi na Tabi wa Tsuzuku no sa (不思議な旅はつづくのさ)"" by Tsuri Bit",opening_theme
35828,"""Rosetta Stone (ロゼッタ・ストーン)"" by Iketeru Hearts",ending_theme
17497,"#1: ""Hikari no Hate ni (光の果てに)"" by Fairies (eps 1-39)",opening_theme
17497,"#2: ""RUN with U"" by Fairies (eps 40-52)",opening_theme
17497,"""Hikari no Hate ni (光の果てに)"" by Fairies",ending_theme
31706,"""Asterism"" by ChouCho",opening_theme
31706,"#1: ""WHIMSICAL WAYWARD WISH"" by TECHNOBOYS PULCRAFT GREEN-FUND feat. Yumeha Kouda (eps 1-8, 10-12)",ending_theme
31706,"#2: ""Cuddle"" by ChouCho (ep 9)",ending_theme
18393,"""BLOW AWAY"" by Natsu (CV: Tetsuya Kakihara) & Gray (CV: Yuuichi Nakamura)",opening_theme
18393,"""Happy Tale"" by Lucy (CV: Aya Hirano), Erza (CV: Sayaka Oohara) & Wendy (CV: Satomi Satou)",ending_theme
5292,"#1: ""21sseiki Shounen (21st Century Boy) (21世紀少年[21st century boy])"" by Hiroyuki Takami (eps 1-14)",opening_theme
5292,"#2: ""Getter Robo Gou (ゲッターロボ號)"" by Ichirou Mizuki (eps 15-50)",opening_theme
18115,"#1: ""ANNIVERSARY"" by SID (eps 1-13)",opening_theme
18115,"#2: ""Hikari (光-HIKARI-)"" by ViViD (eps 14-24)",opening_theme
18115,"#1: ""Eden (エデン)"" by Aqua Timez (eps 1-13)",ending_theme
18115,"#2: ""With You/With Me"" by 9nine (eps 14-25)",ending_theme
5014,"""Mermaid In Blue"" by Tomoko Tane",opening_theme
5014,"""Mermaid in Blue (Ending Version)"" by Tomoko Tane",ending_theme
3332,"""Stop! Hibari-kun!"" by Yuki Yukino",opening_theme
3332,"""Kongara Connection"" by Ai Hoshino",ending_theme
338,"""Bara wa Utsukushiku Chiru"" by Hiroko Suzuki",opening_theme
338,"""Ai no Hikari to Kage"" by Hiroko Suzuki",ending_theme
30651,"""SUKI!SUKI!SUKI!"" by Muco (Hitomi Yoshida)",opening_theme
30651,"#1: ""Basyauma Rock"" by Team Syachihoko",ending_theme
30651,"#2: ""Dreamer"" by Tomohisa Yamashita",ending_theme
1498,"""Ashita no Kioku"" by Naozumi Takahashi",opening_theme
1498,"""Shinkirou"" by LOVEHOLIC",ending_theme
28755,"""Diver (ダイバー)"" by KANA-BOON",ending_theme
30013,"""Super Short Time Showtime (スーパーショートタイムショータイム)"" by Ichirou Mizuki",opening_theme
30013,"""Emily no Inai Yoru (エミリィのいない夜)"" by Ichirou Mizuki",ending_theme
29935,"""Moonlight"" by Anson Hu",opening_theme
11457,"""Chibi☆Devi! Aif!"" by Mao",opening_theme
5200,"""Daisuki na SHOES"" by Chieko Higuchi",opening_theme
5200,"""Deary"" by Chieko Higuchi",ending_theme
1285,"""Hijoh no Soldier (Soldier of No Mercy)"" by Hironobu Kageyama",opening_theme
1285,"""Honoo no Violence (Violence of the Flame)"" by Hironobu Kageyama",ending_theme
2916,"""Genki Bakuhatsu GANBARUGAA"" by Yoshiko",opening_theme
2916,"""Ganbar Taisou"" by Genki Bakuhatsu Tai (Ai Orikasa, Omi Minami, Bin Shimada, Kenichi Ogata, Kazuyuki Sogabe)",ending_theme
3081,"""Seishun Prelude (青春プレリュード)"" by Harumi Kamo",opening_theme
3081,"""Twinkle, Twinkle"" by Harumi Kamo",ending_theme
33731,"""Gabriel Drop Kick (ガヴリールドロップキック)"" by Gabriel Tenma White (Miyu Tomita), Vignette Tsukinose April (Saori Oonishi), Satanichia Kurumizawa McDowell (Naomi Oozora), Raphiel Shiraha Ainsworth (Kana Hanazawa)",opening_theme
33731,"#1: ""Hallelujah☆Essaim (ハレルヤ☆エッサイム)"" by Gabriel Tenma White (Miyu Tomita), Vignette Tsukinose April (Saori Oonishi), Satanichia Kurumizawa McDowell (Naomi Oozora), Raphiel Shiraha Ainsworth (Kana Hanazawa) (eps 1-6, 8-12)",ending_theme
33731,"#2: ""Gabriel no kazoeuta (ガヴリールの数え歌)"" by Vignette Tsukinose April (Saori Oonishi) (ep 7)",ending_theme
4086,"""Totteoki no Kimochi"" by KUKO",opening_theme
4086,"""Kiteera Miteera (キテーラ・ミテーラ)"" by KUKO",ending_theme
35968,"""Fiction (フィクション)"" by Sumika",opening_theme
35968,"""Kimi no Tonari (キミの隣)"" by halca",ending_theme
1165,"""Geki! Teikoku Kagekidan"" by Chisa Yokoyama & The Teikoku Kagekidan",opening_theme
1165,"#1: ""Watashi no Aozora"" by Ai Orikasa (eps 1-3)",ending_theme
1165,"#2: ""Hanasaku Otome"" by The Teikoku Kageki-dan (ep 4)",ending_theme
23523,"#1: ""Aterui Will Hero"" by K-A-Z, Yuuichi Ikuzawa",ending_theme
23523,"#2: ""Glory (グローリー)"" by Kouhei Ootomo",ending_theme
4182,"""Kakusei Heroism ~The Hero without a Name~"" by An Cafe",opening_theme
4182,"""Dreams"" by HIGH and MIGHTY COLOR",ending_theme
199,"""Day of the River/Ano hi no kawa"" by Joe Hisaishi",opening_theme
199,"""Itsumo Nando demo (Always with Me)"" by Yumi Kimura",ending_theme
2116,"#1: ""Moete Hero (燃えてヒーロー)"" by Hiroyuki Okita (eps 1-87)",opening_theme
2116,"#2: ""Moete Hero (燃えてヒーロー)"" by Takayuki Takemoto (eps 88-128)",opening_theme
2116,"#1: ""Fuyu no Lion (冬のライオン; Lion of Winter)"" by Hiroyuki Okita (eps 1-49)",ending_theme
2116,"#2: ""Tsubasa yo Hashire! (翼よ走れ!)"" by Captain Tsubasa Ouendan (eps 50-110)",ending_theme
2116,"#3: ""Asu ni Mukatte Shoot (明日に向かってシュート)"" by Youko Ogai (eps 111-128)",ending_theme
31034,"""Yuuki 100% (2012)"" by Sexy Zone",opening_theme
31034,"""Kaze wo Kitte (風をきって)"" by Sexy Zone",ending_theme
21177,"#1: ""FOOL THE WORLD"" by Minori Chihara (eps 1-13)",opening_theme
21177,"#2: ""Breakthrough"" by JAM Project (eps 14-24)",opening_theme
21177,"#1: ""AXIS"" by STEREO DIVE FOUNDATION (eps 1-13)",ending_theme
21177,"#2: ""Ran (蘭(RAN))"" by ASUKA (eps 14-24)",ending_theme
18767,"""BLUE BLAZE"" by Faylan",opening_theme
18767,"#1: ""REINCARNATION BLUE"" by Aira Yuuki (eps 1-11)",ending_theme
18767,"#2: ""synonym"" by Faylan (ep 12)",ending_theme
19191,"""GHOST IN THE SHELL ARISE"" by Cornelius",opening_theme
19191,"""Soto wa Senjou da yo (外は戦場だよ)"" by Ichiko Aoba (青葉市子)",ending_theme
4252,"""Lights of Love"" by Tamaki Satou (佐藤環)",ending_theme
488,"""Ichigo Complete"" by Saeko Chiba, Fumiko Orikasa, Ayako Kawasumi and Mamiko Noto",opening_theme
488,"""Classmate"" by Orikasa Fumiko",ending_theme
31051,"""Lantana"" by OLDCODEX",ending_theme
37036,"""Zettai Saikou ☆Happy Kiss☆ (絶対最幸☆HAPPY KISS☆)"" by Chikyuu Bouei-bu HK",opening_theme
37036,"""Warera Kitakaki Etherstein!! (我ら気高きエーデルシュタイン!!)"" by Chikyuu Seifuku-bu ES",ending_theme
31319,"""Koi no 12-sai (恋の12歳)"" by Utataneko Kageki Dan (うたたねこ歌劇団)",ending_theme
1525,"""Aratanaru Chikai (Acoustic)"" by Naomi Tamura",opening_theme
1525,"""Aratanaru Chikai"" by Naomi Tamura",ending_theme
1187,"""Blurry Eyes"" by L&#039;Arc~en~Ciel",opening_theme
1187,"""Single Bed"" by Sharan Q",ending_theme
15609,"""Choose me♡Darling (Choose me♡ダーリン)"" by StylipS",opening_theme
15609,"""Heavenly Lover"" by Konoe Tsuruma (cv. Kaori Ishihara), Miyabi Kannagi (cv. Ayane Sakura), Rinka Kunitachi (cv. Ayana Taketatsu), Mana Tendou (cv. Asuka Ogame), Mei Sagara (cv. Rina Hidaka)",ending_theme
706,"""Fly"": by Arisa Nakayama",opening_theme
706,"""Kimi no Mama de (君のままで)"" by Emi Motoda",opening_theme
706,"""Issho ni Kurasou"" by Emi Motoda",ending_theme
706,"""Katachi no Nai Machi wo Mezashite (形のない街を目指して)"" by Kaya",ending_theme
5520,"#1: ""KiriKiriSu (キリキリスー)"" by Marina Kuroki (eps 1-27)",opening_theme
5520,"#2: ""Chu☆Onegai My Melody (Chu☆おねがいマイメロディ)"" by NanaKana (eps 28-52)",opening_theme
5520,"#1: ""Hoppeni Chu♡ Chu♡ (ほっぺにChu♡Chu♡)"" by NanaKana (eps 1-51)",ending_theme
5520,"#2: ""Yume Miru Chikara"" by My Melody-zu (ep 52)",ending_theme
17082,"""Kani☆Do-Luck! (カニ☆Do-Luck！)"" by Aiu♥rabu (あいう♥らぶ)",opening_theme
17082,"""Ichigo Ichie (いちごいちえ)"" by Aiu♥rabu (あいう♥らぶ)",ending_theme
4059,"""Megumeru ~cuckool mix 2007~ (メグメル～cuckool mix 2007～)"" by eufonius",opening_theme
4059,"""Ana"" by Lia",ending_theme
1706,"""Style"" by Grand Zero",opening_theme
1706,"""Ame to Sanbika (雨と賛美歌)"" by Umeno Yoshizawa",ending_theme
30384,"""Black or White?"" by Miss Monochrome (CV: Yui Horie)",opening_theme
30384,"""Step by Step!"" by Miss Monochrome (CV: Yui Horie)",ending_theme
27411,"""Mada Ugoku (まだうごく)"" by Maaya Sakamoto x Cornelius",ending_theme
3615,"""Joy to the World"" by Hiroki Takahashi, Toru Ohkawa, Masaya Onosaka and Daisuke Ono",opening_theme
3615,"""Aiai Gasa"" by Tegomass",ending_theme
33746,"""Cheer for you"" by Asami Hoshi (Miku Itou), Eri Higuchi (Azumi Waki), Shizuno Saotome (Miyu Komaki), Shion Tachibana (Maria Naganawa), Yuu Hiraoka (Kanon Takao)",ending_theme
28981,"""Rainy cocoa"" by Aoi Tokura (Hiro Shimono)",opening_theme
5927,"""Galactic Ecstasy"" by Hitomi Kuroishi, Lisp",opening_theme
5927,"""Giniro no Kawa (銀色の河)"" by Hitomi Kuroishi, Lisp",ending_theme
1143,"""Obsession"" by See-Saw",opening_theme
1143,"""Yasashii Yoake"" by See-Saw",ending_theme
8285,"&#039;&#039;Ai no Senshi Rainbowman&#039;&#039; by Mizushima Yuu, Young Fresh",opening_theme
8285,"&#039;&#039;Aitsu no Namae wa Rainbowman&#039;&#039; by Royal Knights, Young Fresh",ending_theme
10490,"""spiral"" by DUSTZ",opening_theme
10490,"""Junketsu Paradox (純潔パラドックス)"" by Nana Mizuki",ending_theme
32802,"""SHOUT!"" by Mamoru Miyano",opening_theme
32802,"#1: ""High Touch☆Memory (ハイタッチ☆メモリー)"" by Yui Ogura (eps 1-12)",ending_theme
32802,"#2: ""Promise You!!"" by YuiKaori (eps 13- 24)",ending_theme
24835,"""Gundam-san Marching Song (ガンダムさん音頭)"" by Katsuyuki Konishi, Tsubasa Yonaga, Ryotaro Okiayu, Kazuyuki Okitsu",ending_theme
31665,"""Dream Solister"" by TRUE",opening_theme
31665,"""Tutti! (トゥッティ!)"" by Kitauji Quartet (北宇治カルテット) [Kumiko Oumae (Tomoyo Kurosawa), Hazuki Katou (Ayaka Asai), Sapphire Kawashima (Moe Toyota), Reina Kousaka (Chika Anzai)]",ending_theme
5628,"""Ooi! Kurumaya-san (おーい!車屋さん)"" by Ninja",opening_theme
5628,"#1: ""21 Seiki No Koibito (21世紀の恋人; Lovers of the 21st Century)"" by Yumi Tanimura (eps 1-12)",ending_theme
5628,"#2: ""Beethoven Da ne Rock`n Roll (ベートーベンだねRock`n Roll)"" by TENTEN (テンテン)",ending_theme
32949,"""Uso no Hibana (嘘の火花)"" by 96neko",opening_theme
32949,"""Heikousen (平行線)"" by Sayuri",ending_theme
1089,"""Prologue"" by Kentarou Haneda",opening_theme
1089,"""天使の絵の具 Tenshi no Enogu (An Angel&#039;s Paints)"" by Mari Iijima",ending_theme
15227,"""Migite no Uta (みぎてのうた)"" by Kotringo",ending_theme
6219,"""Ai to Tooi Hi no Mirai e (愛と遠い日の未来へ)"" by Yumi Matsutoya",ending_theme
2462,"""Makenaide Fly Away"" by Hikami Kyoko",ending_theme
1836,"#1: ""Fateful Encounters"" by YURIA (ep 1)",opening_theme
1836,"#2: ""memories"" by Yuko Goto (eps 2,7)",opening_theme
1836,"#3: ""High Tension Dreamer"" by Miki Itou (eps 3,8)",opening_theme
1836,"#4: ""pray"" by Haruka Nagami (eps 4,9)",opening_theme
1836,"#5: ""Giri Giri Heart Connection (ぎりぎりHeartコネクション)"" by Sayaka Aoki (eps 5,10)",opening_theme
1836,"#6: ""pureness"" by Hitomi (eps 6,11)",opening_theme
1836,"#1: ""innocence"" by Miyuki Hashimoto (ep 1)",ending_theme
1836,"#2: ""only one, only love"" by Yuko Goto (eps 2,7)",ending_theme
1836,"#3: ""wish"" by Miki Itou (eps 3,8)",ending_theme
1836,"#4: ""Himitsu no Mori (秘密の森)"" by Haruka Nagami (eps 4,9)",ending_theme
1836,"#5: ""freedom"" by Sayaka Aoki (eps 5,10)",ending_theme
1836,"#6: ""Magical*Power Station (まじかる☆パワーステーション)"" by Hitomi (eps 6,11)",ending_theme
1836,"#7: ""natural tone"" by Miyuki Hashimoto (ep 12)",ending_theme
4339,"""Ashita e Attack (あしたへアタック)"" by Mitsuko Horie",opening_theme
4339,"""Volleyball ga Suki (バレーボールが好き)"" by Mitsuko Horie",ending_theme
25755,"""Reclimb (リクライム)"" by ROOKiEZ is PUNK&#039;D",opening_theme
25755,"""Days"" by LASTGASP",ending_theme
421,"""1st Priority"" by Melocure",opening_theme
421,"#01: ""Himawari"" by Melocure (eps 1-12)",ending_theme
421,"#02: ""So Far, So Near"" by Melocure (ep 13)",ending_theme
3275,"""Honoo no Kinnikuman (炎のキン肉マン)"" by Akira Kushida",opening_theme
3275,"""Kinnikumambo (キン肉マンボ)"" by Akira Kamiya, Koorogi &#039;73, Shines",ending_theme
2525,"#1 ""Kekko Kamen no Uta"" by Emi Shinohara",ending_theme
2525,"#2 ""Morodashi Heroine Kekko Kamen"" by Emi Shinohara",ending_theme
4578,"#1: ""Akuyaku Door ga Hiraku (悪役ドアが開く)"" by ジャラ, Igarashi Rei, Kawakami Tomoko, 綾崎ミキ, Takemasa Hiroko, Pink Piggies, Yamamoto Masayuki, Hamura Kyouko, 高柳富子, 重田由美子, 中尾美貴",opening_theme
4578,"#2: ""Yatterman no Uta&#039; 93 (ヤッターマンの歌`93)"" by ジャラ, Igarashi Rei, Kawakami Tomoko, 綾崎ミキ, Takemasa Hiroko, Pink Piggies, Yamamoto Masayuki, Hamura Kyouko, 高柳富子, 重田由美子, 中尾美貴",opening_theme
4578,"""Sanaku 18-nen: Kimi wo Hanasanai Chu (-さんあく18年-君を離さないチュッ☆)"" by Noriko Ohara, Jouji Yanami, Kazuya Tatekabe",ending_theme
1175,"""Kaze ni Naru made (風になるまで)"" by Kayoko Momoda",opening_theme
1175,"""Hitomi wa 1000 Carat (瞳は1000カラット)"" by Kayoko Momoda",ending_theme
10370,"""Kokoro no Yuuki (心の勇気)"" by YU+KI",opening_theme
10370,"""Destiny"" by YK feat. YU+KI",ending_theme
9061,"""Come On! Hepoi"" by Takeshi Kusao, Aya Hisakawa & Yuuki Masuda",opening_theme
3419,"""Setsujou - Hyakka Ryouran"" by MOSAIC.WAV",opening_theme
3419,"""Mousou Break"" by Yozora Orihime & AiAi",ending_theme
3051,"""Ganbalance de Dance ~Yume Miru Kisekitachi~ (ガンバランス de ダンス~夢みる奇跡たち~)"" by Kanako Miyamoto with the PreCure 5",ending_theme
33788,"""WeMe!!!!"" by Marginal #4",opening_theme
33788,"#01: ""Shinobu - Just A Heaven (忍-Just A 絶頂-)"" by Marginal #4",ending_theme
33788,"#02: ""Melty♥Love♥Cooking"" by L Nomura (KENN) & R Nomura (Yuto Suzuki)",ending_theme
33788,"#03: ""Revolution XX (革命XX)"" by Lagrange Point",ending_theme
33788,"#04: ""Mr. StarrySky""  by Rui Aiba (Naozumi Takahashi)",ending_theme
